         328516 function calls (321470 primitive calls) in 14.906 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:976(get_hatch_path)
      971    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       12    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2253(_setup)
      585    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1061(set_drawstyle)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:1831(scale_range)
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:1948(_validate_steps)
       19    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:543(_get_text1)
       96    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(round_)
      699    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:710(get_stretch)
      342    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\__init__.py:1340(is_interactive)
      146    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
      312    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2632(get_matrix)
       10    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\cycler.py:349(by_key)
      153    0.000    0.000    0.013    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:32(_amin)
      368    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:197(vertices)
       32    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2710(_revalidate)
      120    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:31(_get_dash_pattern)
      198    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1687(__array__)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1271(set_markersize)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
       19    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:425(_get_text1)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      699    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:695(get_variant)
      699    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:676(get_family)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\function_base.py:1141(diff)
       19    0.000    0.000    0.005    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:469(_get_tick2line)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       19    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:573(_get_tick1line)
      224    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:462(_get_dpi)
      246    0.000    0.000    0.000    0.000 <string>:1(__new__)
       96    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:953(_get_markerfacecolor)
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:767(set_variant)
       16    0.000    0.000    0.020    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:2083(tick_values)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:635(axes)
      140    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2181(get_affine)
      419    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:718(get_size)
      624    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       64    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\backend_agg.py:49(get_hinting_flag)
       44    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:1506(transform_path_non_affine)
      230    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:928(_normalize_font_family)
      104    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
      104    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\six.py:184(find_module)
       19    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:558(_get_text2)
       19    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:684(get_xaxis_text1_transform)
       95    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(concatenate)
       32    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:257(update_from)
       26    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1315(_options)
       83    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1122(set_verticalalignment)
      699    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:701(get_weight)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
      576    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:770(get_visible)
      270    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:974(<listcomp>)
       12    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:563(draw)
      295    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:199(axes)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:228(_ptp)
       84    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:568(fix_minus)
      185    0.000    0.000    0.012    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:28(_amax)
      236    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:763(get_alpha)
        8    0.000    0.000    0.010    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1326(get_minorticklocs)
      129    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:1922(_str_lower_equal)
       19    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:760(get_yaxis_text1_transform)
     12/2    0.000    0.000    0.017    0.008 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2302(destroy)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:883(_check_unsampled_image)
      204    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       19    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:786(get_yaxis_text2_transform)
       19    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:588(_get_tick2line)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:768(_set_tickdown)
       83    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:918(set_color)
      204    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:3194(_scalar_heuristic)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:788(get_clip_path)
       17    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:163(connect)
      115    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:744(set_family)
       72    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(column_stack)
      103    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:356(maximum_fill_value)
      206    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:1824(_check_mask_axis)
       96    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:3130(around)
        7    0.000    0.000    0.016    0.002 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\_backend_tk.py:620(_Button)
      531    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2671(_amin_dispatcher)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1228(set_markeredgewidth)
       12    0.000    0.000    0.004    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2286(__init__)
      419    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1155(score_size)
      204    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:818(get_filterrad)
      204    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:799(get_filternorm)
       38    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:96(_cnfmerge)
       19    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:442(_get_text2)
       19    0.000    0.000    0.019    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:2218(_get_tick)
        3    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\inspect.py:2879(_bind)
       16    0.000    0.000    0.021    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:2079(__call__)
       19    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:411(apply_tickdir)
       10    0.000    0.000    0.015    0.001 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:3484(__init__)
      361    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\multiarray.py:469(can_cast)
     43/1    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\arrayprint.py:738(recurser)
      699    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:688(get_style)
       83    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1212(set_usetex)
        6    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:42(__init__)
      104    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      124    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\getlimits.py:365(__new__)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_internal.py:305(data)
      419    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1091(score_style)
      131    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:78(<listcomp>)
       38    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:198(_set_labelrotation)
       38    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1021(get_path)
       96    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(around)
       19    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:710(get_xaxis_text2_transform)
       96    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:3590(round_)
      259    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1136(set_text)
      421    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1619(isEnabledFor)
       96    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2133(<lambda>)
       70    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(broadcast_arrays)
       83    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:934(set_horizontalalignment)
        4    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:1446(apply_aspect)
       82    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:1005(set_zorder)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1038(set_antialiased)
       48    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1178(_preprocess_math)
       15    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:709(set_clip_path)
        8    0.000    0.000    0.019    0.002 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1404(get_major_ticks)
       34    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1195(_bind)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
      533    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2546(_amax_dispatcher)
      251    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:211(codes)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:798(get_dashes)
      122    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\patches.py:240(get_edgecolor)
       32    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:928(get_markeredgecolor)
       72    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.015    0.015 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:421(__init__)
       77    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       64    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1881(getter)
        1    0.000    0.000    0.001    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:275(__init__)
       33    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\ntpath.py:122(splitdrive)
       19    0.000    0.000    0.020    0.001 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1928(_get_tick)
      126    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:603(unit_rectangle)
        6    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:190(disconnect)
       16    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:680(set_locs)
       80    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:301(set_label1)
       19    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:528(apply_tickdir)
        1    0.000    0.000    0.082    0.082 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\_backend_tk.py:242(resize)
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:260(<listcomp>)
      131    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      210    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\stride_tricks.py:266(<genexpr>)
        1    0.000    0.000    0.011    0.011 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:960(cla)
       70    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\stride_tricks.py:262(<listcomp>)
       83    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:236(set_rotation_mode)
       64    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      100    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\scale.py:101(get_transform)
      103    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\image.py:910(get_extent)
       64    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      165    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:748(_set_tickleft)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:840(get_snap)
       16    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:1971(set_params)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:991(get_hatch_linewidth)
       43    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:377(intervalx)
      102    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:880(set_clip_rectangle)
      105    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:1001(get_zorder)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:1963(_staircase)
       19    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:522(_get_text1_transform)
       16    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\scale.py:86(set_default_locators_and_formatters)
      236    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:3033(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\getlimits.py:398(_init)
      306    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\multiarray.py:584(min_scalar_type)
      114    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:1213(set_markeredgecolor)
      360    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:724(get_size_in_points)
       16    0.000    0.000    0.002    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\ticker.py:257(format_ticks)
       32    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2694(__init__)
      112    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2047(transform)
      138    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1089(set_x)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\shape_base.py:25(atleast_1d)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:886(set_clip_path)
       12    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\ntpath.py:75(join)
       64    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\lines.py:521(get_fillstyle)
        2    0.000    0.000    0.155    0.078 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\figure.py:1661(draw)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:972(get_hatch)
       44    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:868(set_antialiased)
       76    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2149(transform_non_affine)
       92    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\shape_base.py:209(_arrays_for_stack_dispatcher)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:762(_set_tickup)
       34    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:858(copy)
       17    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\weakref.py:44(__new__)
        8    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:3143(_validate_converted_limits)
       27    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:754(_set_tickright)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\cbook\__init__.py:646(__setitem__)
       18    0.000    0.000    0.001    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:42(_wrapit)
      178    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backend_bases.py:983(get_hatch_color)
       42    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:386(intervaly)
      104    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:917(set_animated)
        4    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:534(anchored)
    92/65    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\transforms.py:2328(_invalidate_internal)
        1    0.000    0.000    0.017    0.017 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\_backend_tk.py:637(_init_toolbar)
      138    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\text.py:1100(set_y)
        2    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axes\_base.py:3161(set_xlim)
       32    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\markers.py:258(__bool__)
      322    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\artist.py:1020(sticky_edges)
       16    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:842(reset_ticks)
        1    0.000    0.000    0.006    0.006 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\backends\_backend_tk.py:195(__init__)
       81    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1043(get_default_size)
       16    0.000    0.000    0.003    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:1374(_copy_tick_props)
      102    0.000    0.000    0.000    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
      203    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\path.py:251(should_simplify)
       80    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\axis.py:314(set_label2)
      419    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Roaming\Python\Python37\site-packages\matplotlib\font_manager.py:1108(score_variant)
      113    0.000    0.000    0.000    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:3503(__str__)
